"id" "age" "emp" "cmean_emp" "emp_prev" "ln_roa" "exit_term" "assp_soc_prev" "assp_soc" "assp_hist"
"912" 191 10 17 27.3333333333333 22 0 0 -1945013 -1945013 0
"913" 191 11 22 24.75 17 0 0 -1945013 -1945013 0
"915" 192 5 1 1 1 0 0 -898747.0625 -485670.1875 -258426
"916" 192 6 1 1 1 0 0 -95721.4375 -898747.0625 806500
"917" 192 7 1 1 1 0 0 -241033.5 -95721.4375 150800
"918" 192 8 1 1 1 0.238092169165611 0 -569013.5 -241033.5 -203400
"919" 192 9 2 1 1 0.075471818447113 0 -1044142.25 -569013.5 -335811
"927" 193 2 1 1 1 0.0600642040371895 0 -47971.3125 -249539.125 281000
"928" 193 3 1 1 1 0.094184473156929 0 -529244.625 -47971.3125 -281000
"929" 193 4 1 1 1 0.0179903507232666 1 -680840.25 -529244.625 -31318
"931" 194 2 4 4 4 0 0 -401951.5 -794132 413516.5
"932" 194 3 3 4 4 0 0 -37881 -401951.5 314313.375
"933" 194 4 4 3.66666666666667 3 0 0 -311931.625 -37881 -212093.375
"934" 194 5 5 3.75 4 0 0 -294458.125 -311931.625 -80968.375
"935" 194 6 4 4 5 0 0 -181584.625 -294458.125 433407.875
"937" 195 2 1 1 1 0.50627601146698 0 6092196 780195.75 2851705
"938" 195 3 1 1 1 0.0727415382862091 0 6092196 6092196 2851705
"939" 195 4 1 1 1 0.109000980854034 0 6092196 6092196 2851705
"940" 195 5 1 1 1 0.0946669727563858 0 6092196 6092196 -2230286
"941" 195 6 1 1 1 0.350323885679245 0 5685342.375 6092196 -2230286
"957" 196 3 1 1 1 0.0142161920666695 0 -1945013 -1226964.5 1952476
"958" 196 4 1 1 1 0.0448611751198769 0 -1945013 -1945013 -8219
"960" 197 13 20 18 18 0.0168021190911531 0 6092196 6092196 2851705
"961" 197 14 25 19 20 0.00541589595377445 0 6092196 6092196 -2230286
"965" 200 4 1 1 1 0.0340898111462593 0 -1945013 -1945013 135550
"966" 200 5 1 1 1 0 0 -1945013 -1945013 -31867
"967" 200 6 2 1 1 0 0 -1945013 -1945013 293457
"968" 200 7 3 1.25 2 0.0176672618836164 0 -1945013 -1945013 -44500
"969" 200 8 3 1.6 3 0 0 -1945013 -1945013 -21182
"970" 200 9 4 1.83333333333333 3 0 0 -1945013 -1945013 -145560
"972" 201 11 7 13 13 0 0 -1945013 -1945013 85799.2890625
"973" 201 13 7 10 7 0 0 -1945013 -1945013 15343.5703125
"974" 201 14 7 9 7 0 0 -1945013 -1945013 0
"976" 202 11 21 21 21 0 1 -1123863 -1046312.375 -109475.375
"977" 202 12 19 21 21 0 0 -675433 -1123863 85547.375
"978" 202 13 17 20.3333333333333 19 0 0 -476447.5 -675433 225798.25
"979" 202 14 16 19.5 17 0 0 431552.125 -476447.5 245985.75
"985" 203 2 1 1 1 0.213728815317154 0 956181.75 1400991.375 -338502
"987" 204 13 3 4 4 0.0339801385998726 0 -1945013 -1945013 325000
"988" 204 14 2 3.5 3 0.000957297568675131 0 -1945013 -1945013 975000
"990" 205 5 1 1 1 0.195898205041885 0 -263342.1875 171416.0625 -444638
"991" 205 6 2 1 1 0.35231739282608 1 -803828.5625 -263342.1875 -484298
"992" 205 7 1 1.33333333333333 2 0.0220483001321554 0 103308.3125 -803828.5625 893701
"993" 205 8 1 1.25 1 0 0 374506.375 103308.3125 273120
"994" 205 9 2 1.2 1 0.0178944170475006 0 -581706.75 374506.375 -801594.5
"995" 205 10 2 1.33333333333333 2 0.0434393472969532 0 -811847.25 -581706.75 -244371
"1009" 208 3 1 1 1 0.0892080441117287 0 -341966.3125 -195666.125 -66868
"1010" 208 4 1 1 1 0.073711559176445 0 -560021.625 -341966.3125 -17782
"1011" 208 5 1 1 1 0.21295303106308 0 -566027.25 -560021.625 114272
"1012" 208 6 1 1 1 0.218649968504906 0 -505819.125 -566027.25 -4765
"1018" 209 2 1 1 1 0.0590245202183723 0 830007.8125 -14817.25 880838
"1019" 209 3 1 1 1 0.109944589436054 0 427958.125 830007.8125 -373195
"1020" 209 4 2 1 1 0.0713603347539902 0 -32223.25 427958.125 -406351
"1021" 209 5 2 1.25 2 0.0714643895626068 0 -521687.375 -32223.25 -329755
"1023" 210 10 1 2 2 0.15026767551899 0 848337.125 -718183.1875 1595375
"1024" 210 11 2 1.5 1 0.194628611207008 0 -430206.25 848337.125 -1224713
"1025" 210 12 2 1.66666666666667 2 0.100757829844952 0 -322748.125 -430206.25 223858.5
"1026" 210 13 2 1.75 2 0.190338492393494 0 -589593.375 -322748.125 -223536.5
"1042" 213 10 496 1323 1323 0 0 -1945013 -1945013 -901094.78125
"1043" 213 11 18 909.5 496 0 0 -1743606.25 -1945013 2496194.21875
"1044" 213 12 11 612.333333333333 18 0 0 -1533463.5 -1743606.25 2851705
"1055" 214 2 1 1 1 0.499271273612976 0 -714398.1875 640100.75 -1318486
"1056" 214 3 3 1 1 0 0 -46371.1875 -714398.1875 696881.6875
"1057" 214 4 3 1.66666666666667 3 0 0 -342412.5625 -46371.1875 -242211
"1058" 214 5 1 2 3 0 0 -977730.625 -342412.5625 -518917.6875
"1059" 214 6 1 1.8 1 0 0 -744391.375 -977730.625 276648
"1065" 215 10 4 5 5 0.0373331904411316 0 73404 32930.25 81268.4375
"1066" 215 11 3 4.5 4 9.30925889406353e-05 0 340641.5 73404 322423.375
"1067" 215 12 4 4 3 0.00860624294728041 0 -78254 340641.5 -407088.875
"1068" 215 13 5 4 4 0.450019896030426 0 -133158.4375 -78254 34115.0625
"1069" 215 14 3 4.2 5 0 0 -84924.9375 -133158.4375 81891.5
"1071" 216 11 3 5 5 0.000954557734075934 0 -1945013 -1945013 327658.375
"1072" 216 12 1 4 3 0.00271117174997926 0 -1945013 -1945013 614592
"1076" 217 2 5 5 5 0 0 -1945013 -818446.625 -288579
"1086" 219 2 1 1 1 0.179084405303001 0 -935521.25 -833326.625 4113
"1087" 219 3 1 1 1 0.440189450979233 0 -1107020.75 -935521.25 20451
"1097" 220 2 3 3 3 0.00422214809805155 0 833847 2091703.625 -1151549
"1098" 220 3 2 3 3 0.0700099840760231 0 1693217.75 833847 1051321.25
"1099" 220 4 3 2.66666666666667 2 0.0476946569979191 0 1495642 1693217.75 -382804.25
"1101" 221 2 1 1 1 0.306671053171158 0 -38832 -35414.1875 24787
"1102" 221 3 1 1 1 0.0517009198665619 0 -147296.5625 -38832 -80481
"1103" 221 4 1 1 1 0.107468701899052 0 -94708.6875 -147296.5625 39152
"1104" 221 5 2 1 1 0.0897998139262199 0 -433468.625 -94708.6875 -336838
"1105" 221 6 2 1.2 2 0.0308171529322863 0 -565189.75 -433468.625 22897.5
"1106" 221 7 2 1.33333333333333 2 0.0861285179853439 0 -451445.75 -565189.75 99513.5
"1108" 222 13 32 28 28 0.0227547138929367 0 297819.25 659162.375 -169392.625
"1109" 222 14 29 30 32 0.0218790955841541 0 1020597.25 297819.25 537549.5
"1116" 223 3 1 1 1 0.000771246035583317 0 -540111.5 -806542.5 287767
"1119" 224 3 2 1 1 0.0841116532683372 0 -255126.3125 -217552.25 -32010.5
"1120" 224 5 2 1.5 2 0.106963016092777 0 -208804.6875 -255126.3125 106946
"1121" 224 8 2 1.66666666666667 2 0.00576629629358649 0 105865.4375 -208804.6875 75155
"1123" 225 2 13 14 14 8.6637184722349e-05 0 6092196 6092196 -134462.5
"1124" 225 3 13 13.5 13 3.77779579139315e-05 0 6092196 6092196 846844.5
"1125" 225 4 15 13.3333333333333 13 0.00013479043263942 0 6092196 6092196 -1092674
"1126" 225 5 13 13.75 15 0.000168892263900489 0 6092196 6092196 1590815
"1127" 225 6 13 13.6 13 0.000279653875622898 0 6092196 6092196 326131
"1129" 226 8 6 7 7 0 0 4072244.1875 3365038.75 741306
"1130" 226 9 7 6.5 6 0 0 2713204.125 4072244.1875 -857101.25
"1131" 226 12 6 6.66666666666667 7 0 0 -193499.125 2713204.125 -1897434.625
"1132" 226 13 7 6.5 6 0 0 -1419887.375 -193499.125 -234913.5
"1133" 226 14 5 6.6 7 0 0 -469260.75 -1419887.375 560259.125
"1135" 227 7 2 3 3 0.0070095625706017 0 -373971.3125 -319539.125 25000
"1136" 227 8 2 2.5 2 0.0215886104851961 1 -937049.125 -373971.3125 -307500
"1138" 228 12 7 6 6 1.14884551294381e-05 0 -1945013 -1945013 0
"1139" 228 13 11 6.5 7 0.0435874797403812 0 -1945013 -1945013 0
"1140" 228 14 11 8 11 0 0 -1945013 -1945013 2372037
"1142" 229 8 2 3 3 0.0601549632847309 0 -101529.8125 -62608.59375 -4820.65625
"1143" 229 9 2 2.5 2 0.000164535595104098 0 -129093 -101529.8125 7670.5
"1144" 229 10 2 2.33333333333333 2 0.0374385975301266 0 -58369.125 -129093 65867.5
"1145" 229 11 2 2.25 2 0.0684478655457497 0 -92461.3125 -58369.125 45340
"1146" 229 12 2 2.2 2 0.0946024358272552 0 -174320.125 -92461.3125 118414.5
"1147" 229 13 2 2.16666666666667 2 0.143683761358261 0 -283815.25 -174320.125 10782.5
"1148" 229 14 2 2.14285714285714 2 0.04965965077281 0 -169550.125 -283815.25 49292
"1155" 230 8 4 4 4 0.00429253792390227 0 -1945013 -1945013 -78774.25
"1156" 230 9 4 4 4 0.0321519784629345 1 -1945013 -1945013 740397.75
"1157" 230 10 2 4 4 0 0 -1945013 -1945013 695692.5
"1160" 232 8 2 1 1 0 0 -65056.375 1734231.625 -1684515
"1161" 232 9 2 1.5 2 0 0 -407693.375 -65056.375 -332992.5
"1162" 232 10 2 1.66666666666667 2 0 0 -113258.5 -407693.375 322666
"1163" 232 11 2 1.75 2 0 0 -405747.5 -113258.5 -202699.5
"1166" 233 2 2 1 1 0.00886403396725655 0 -1107025.625 -990625.25 0
"1179" 234 2 1 1 1 0.24349170923233 0 2223591.75 -488247.625 2818147
"1180" 234 3 2 1 1 0.408416330814362 0 477981.75 2223591.75 -1553659.5
"1181" 234 4 2 1.33333333333333 2 0.28326553106308 0 -19108.25 477981.75 -682318.5
"1183" 235 13 1 1 1 0.0678316429257393 0 -604312.375 -836166.875 293097
"1184" 235 14 1 1 1 0.192928671836853 0 -479037.625 -604312.375 172987
"1186" 236 2 1 1 1 0.0513300150632858 0 56860.875 244458.5 -192454
"1187" 236 3 1 1 1 0.0291238408535719 0 234247.6875 56860.875 256819
"1188" 236 5 1 1 1 0.0753500238060951 0 330523.75 234247.6875 416827
"1189" 236 6 1 1 1 0.020124439150095 0 389910.875 330523.75 -5586
"1191" 237 12 19 22 22 0.104715459048748 0 6092196 6092196 2851705
"1192" 237 13 22 20.5 19 0.110912673175335 0 6092196 6092196 -773472
"1193" 237 14 21 21 22 0.12836329638958 0 6092196 6092196 -2230286
"1200" 239 7 54 34 34 0 0 NA -252326 NA
"1202" 240 2 1 1 1 0 0 -27468.1875 -42883.25 51428
"1203" 240 3 1 1 1 0.000989772379398346 0 -248492.875 -27468.1875 -192170
"1204" 240 4 1 1 1 0 0 -270882.25 -248492.875 31441
"1205" 240 5 2 1 1 0 0 -407709.125 -270882.25 -20426.5
"1206" 240 6 3 1.2 2 0.118790589272976 0 -649810.03125 -407709.125 -198792.15625
"1209" 242 2 1 1 1 0 1 -743110.75 -1309198.25 758038
"1210" 242 3 1 1 1 0 0 -597993.25 -743110.75 -40111
"1230" 244 3 1 1 1 0.430961787700653 0 -876810.1875 -564989.9375 -321700
"1231" 244 4 1 1 1 0.365744680166245 0 -905015 -876810.1875 0
"1232" 244 5 1 1 1 0.17561911046505 0 -932998.5625 -905015 0
"1233" 244 6 1 1 1 0.347717255353928 0 -919562.6875 -932998.5625 0
"1234" 244 7 1 1 1 0.360590815544128 0 -921484.625 -919562.6875 0
"1235" 244 8 1 1 1 0.258562296628952 0 -1076103.25 -921484.625 0
"1236" 244 9 1 1 1 0.228867754340172 0 -1061872.75 -1076103.25 0
"1238" 245 9 1 2 2 0.223769158124924 0 -658592.25 -1122466.25 278645.5
"1240" 246 11 12 11 11 0.207662746310234 0 -1945013 -1945013 -2230286
"1241" 246 12 12 11.5 12 0.136585116386414 0 -1945013 -1945013 519961.5625
"1242" 246 13 12 11.6666666666667 12 0.131848350167274 0 -420024.5 -1945013 2466169.625
"1243" 246 14 18 11.75 12 0.132001012563705 0 -1945013 -420024.5 -701409.75
"1245" 247 8 1 1 1 0.0400057844817638 0 -570247.1875 -688151.25 153917
"1246" 247 9 1 1 1 0.0745276510715485 0 -408105.875 -570247.1875 190996
"1247" 247 10 1 1 1 0.107986330986023 0 -342493.25 -408105.875 119443
"1248" 247 11 1 1 1 0.230593875050545 0 -424072.625 -342493.25 34821
"1249" 247 12 1 1 1 0.00708761997520924 0 -585874.375 -424072.625 -118493
"1251" 248 2 1 1 1 0.212938025593758 0 -163279.25 -114388.75 40129
"1252" 248 3 2 1 1 0 0 -363909.75 -163279.25 -166972.5
"1254" 249 13 252 232 232 0.0634960159659386 0 -464387 -244308.3125 -38960.8125
"1256" 250 3 1 1 1 0 0 6092196 1357716.8125 2851705
"1257" 250 4 2 1 1 0 0 -1304348.25 6092196 -2230286
"1259" 251 3 1 1 1 0.0607184693217278 0 -504415.375 -426315.875 -68239
"1260" 251 4 1 1 1 0.0370053313672543 0 -620048 -504415.375 4588
"1261" 251 5 1 1 1 0.0680189356207848 0 -655137.875 -620048 16587
"1262" 251 6 1 1 1 0.0721182301640511 0 -735015.625 -655137.875 1825
"1263" 251 7 1 1 1 0.0440332405269146 0 -849398.25 -735015.625 -8075
"1264" 251 8 1 1 1 0.040592685341835 0 -1026189.75 -849398.25 15159
"1265" 251 9 1 1 1 0.0799829438328743 0 -1121928.25 -1026189.75 -280967
"1267" 252 2 1 1 1 0 0 -502890.625 -1121187.875 7e+05
"1268" 252 3 1 1 1 0 0 -309198.25 -502890.625 3e+05
"1269" 252 4 1 1 1 0 0 -1501148.75 -309198.25 -1e+06
"1270" 252 5 1 1 1 0 0 -1315920.25 -1501148.75 0
"1277" 255 3 735 729 729 0.05195602029562 0 433376.125 469940.125 -101537.125
"1279" 256 11 1 1 1 0 0 -979972.125 -860068.75 200631
"1281" 257 9 5 4 4 0.0587739497423172 0 -389589.75 -283916.75 -115067.125
"1282" 257 10 2 4.5 5 0.0948207527399063 0 -210141 -389589.75 260406.125
"1283" 257 11 3 3.66666666666667 2 0.084911897778511 0 -178040.875 -210141 42959.5
"1284" 257 12 2 3.5 3 0.124349504709244 0 -749914.625 -178040.875 -568464.5
"1285" 257 13 1 3.2 2 0.0221651010215282 0 374463.625 -749914.625 1212547.5
"1287" 258 11 10 13 13 0.0211930219084024 0 1670728.1875 3072255.625 -1322095.25
"1296" 261 2 3 3 3 0 0 3798421.125 6092196 -2230286
"1298" 262 11 4 2 2 0 0 -1435193.375 -1945013 477198
"1299" 262 12 4 3 4 0.0027757273055613 0 -1264356.625 -1435193.375 197649.5
"1300" 262 13 4 3.33333333333333 4 0.00379313784651458 0 -1587311.75 -1264356.625 -93451
"1310" 263 2 1 1 1 0 1 -525724.875 -907940.1875 411070
"1311" 263 3 1 1 1 0 0 -776736.25 -525724.875 -197181
"1313" 264 9 37 30 30 0 0 967890.5 747427.625 340683.5
"1314" 264 10 40 33.5 37 0 0 1515441.625 967890.5 599228
"1315" 264 11 35 35.6666666666667 40 0 0 2597431.625 1515441.625 1163692.75
"1316" 264 12 43 35.5 35 0 0 2494017 2597431.625 2893
"1317" 264 13 42 37 43 0 0 2693086 2494017 391019.5
"1318" 264 14 40 37.8333333333333 42 0 0 2057939.75 2693086 -820374.75
"1320" 265 2 3 2 2 0 0 -1273746.4375 -455564.75 -406349.6875
"1322" 266 9 3 3 3 0.00915399380028248 0 -1945013 -1686014.5 1e+06
"1323" 266 10 4 3 3 0.00312188314273953 0 -1945013 -1945013 -525000
"1324" 266 11 4 3.33333333333333 4 0.00231333100236952 0 -1945013 -1945013 195956.25
"1325" 266 12 2 3.5 4 0.000823122099973261 0 -1425171 -1945013 929043.75
"1331" 267 2 2 2 2 0.337679117918015 0 -196530.75 -499338 335216
"1332" 267 3 2 2 2 0.0499855466187 0 -175249.125 -196530.75 11887.5
"1333" 267 4 2 2 2 0.0540659762918949 0 -354729 -175249.125 -98522.5
"1334" 267 5 2 2 2 0.0931664705276489 0 -260486.875 -354729 105101.5
"1335" 267 6 2 2 2 0.0311499182134867 0 -7129.625 -260486.875 256766.5
"1336" 267 7 2 2 2 0.0853832960128784 0 -358292.875 -7129.625 -262994
"1337" 267 8 2 2 2 0.0911014676094055 0 -819016.125 -358292.875 -482727.5
"1346" 268 3 2 2 2 0.179624259471893 0 -661134.375 -673435.625 55610
"1349" 269 10 2 4 4 0 0 -178209.875 -754650.25 628117.25
"1350" 269 11 3 3 2 0 0 -248023.3125 -178209.875 11889.3125
"1351" 269 12 3 3 3 0.0433192811906338 0 -400567.9375 -248023.3125 -46237
"1352" 269 13 2 3 3 0.0308166835457087 0 145910.25 -400567.9375 738428.6875
"1353" 269 14 2 2.8 2 0.0187948271632195 0 -63566.75 145910.25 -394705.5
"1355" 270 9 24 26 26 0.00724753132089972 0 4068150.875 -612021.15625 2851705
"1366" 273 2 2 2 2 0 0 -1046030.75 -880070.625 231240
"1367" 273 3 6 2 2 0 0 -1107203.828125 -1046030.75 -399224.828125
"1368" 273 4 5 3.33333333333333 6 0 0 -1193569.46875 -1107203.828125 164364.734375
"1369" 273 5 7 3.75 5 0 0 -1254586.3125 -1193569.46875 -53492.84375
"1378" 274 4 369 379 379 0 0 484504.375 318217.4375 14519.875
"1379" 274 5 444 374 369 0.000923495681490749 0 20448.125 484504.375 -5564.5
"1380" 274 7 545 397.333333333333 444 0 0 29466 20448.125 132574.875
"1381" 274 9 443 434.25 545 0 0 -13624 29466 456819.125
"1383" 275 7 1 1 1 0 0 5260607.75 4560809 2420503
"1384" 275 8 1 1 1 0 0 3760480.5 5260607.75 -739538
"1385" 275 9 1 1 1 0 0 617870.5 3760480.5 -2230286
"1390" 278 3 1 1 1 0.0924482122063637 0 -596620.25 -960267.625 469955
"1391" 278 4 1 1 1 0.170192748308182 0 -676271.75 -596620.25 112299
"1392" 278 5 1 1 1 0.0737681165337563 0 -1011474.25 -676271.75 -520431
"1401" 281 2 1 1 1 5.57592720724642e-05 0 -1195024.25 -1379749.75 -503
"1407" 282 7 15 12 12 0.0299356374889612 0 -152765.09375 -111941.5 -6723.03125
"1408" 282 8 15 13.5 15 0.0383246876299381 0 -205163.5625 -152765.09375 -17164.78125
"1409" 282 9 15 14 15 0.0404866449534893 0 -189279.84375 -205163.5625 11027.34375
"1410" 282 10 16 14.25 15 0.107928857207298 0 -208416.875 -189279.84375 60295.15625
"1411" 282 11 16 14.6 16 0.0177087727934122 0 -326226.6875 -208416.875 82463.5
"1412" 282 12 17 14.8333333333333 16 0.215025901794434 0 -431654.3125 -326226.6875 14850
"1413" 282 13 19 15.1428571428571 17 0.232118055224419 0 -421770.8125 -431654.3125 -55089.625
"1415" 283 8 6 7 7 0 0 119749.875 -362810.8125 488124.25
"1416" 283 9 6 6.5 6 0.0351214334368706 0 288754.625 119749.875 193616.1875
"1417" 283 10 4 6.33333333333333 6 0.00898276083171368 0 -357038.9375 288754.625 -609780.625
"1418" 283 11 5 5.75 4 0.0111693777143955 0 -481443.6875 -357038.9375 -95550.0625
"1419" 283 12 5 5.6 5 0.0562068857252598 0 -331367.875 -481443.6875 203906.1875
"1420" 283 13 6 5.5 5 0.00591705227270722 0 -602126.96875 -331367.875 -154358.71875
"1421" 283 14 7 5.57142857142857 6 0.0170980207622051 0 -210334.5 -602126.96875 435101.21875
"1423" 284 11 29 27 27 0 0 -1945013 -1945013 1379876.1875
"1424" 284 12 38 28 29 0 0 -1945013 -1945013 -1567487.625
"1425" 284 13 39 31.3333333333333 38 0 0 -1945013 -1945013 -670.78125
"1427" 285 6 14 13 13 0 0 1501293.9375 212696.875 1294160.625
"1428" 285 7 9 13.5 14 0.0664283335208893 0 2245951.75 1501293.9375 769269.25
"1429" 285 8 5 12 9 0.136447042226791 0 5116229.3125 2245951.75 2851705
"1430" 285 9 6 10.25 5 0.11146042495966 0 4750946.625 5116229.3125 -336428
"1431" 285 10 6 9.4 6 0.136729016900063 0 4794947.25 4750946.625 97831
"1432" 285 11 8 8.83333333333333 6 0.128550812602043 0 3588213.375 4794947.25 -1090333.5
"1433" 285 12 8 8.71428571428571 8 0.0819152519106865 0 3511994.625 3588213.375 -32910
"1435" 286 2 2 1 1 0.00467310100793839 0 -282593.875 -31883.625 -207401.5
"1442" 288 7 17 1 1 0.154059916734695 1 -1945013 -1945013 -1656956.3125
"1449" 291 2 3 2 2 0.0325296707451344 0 101298.6875 229005.875 -48275
"1450" 291 3 4 2.5 3 0.0465901456773281 0 14687.625 101298.6875 113662.25
"1451" 291 4 4 3 4 0.131634727120399 0 -371438.75 14687.625 -265848.75
"1452" 291 5 4 3.25 4 0.00939079094678164 0 -353175.625 -371438.75 -46710
"1454" 292 2 2 1 1 0 0 -65269.75 -342515.8125 301857.5
"1456" 293 2 1 1 1 0.0733085945248604 0 -2038.5625 -5795 31740
"1457" 293 3 1 1 1 0.0384550914168358 0 490735.3125 -2038.5625 479338
"1466" 295 3 1 1 1 0.00383981317281723 0 143534.375 333250.125 -108013
"1467" 295 4 1 1 1 0.270630300045013 0 24061.75 143534.375 -13165
"1468" 295 5 2 1 1 0.197452634572983 0 -772312.25 24061.75 -604423.5
"1469" 295 6 2 1.25 2 0.24359829723835 0 -615779.25 -772312.25 -28695.5
"1471" 296 14 2 6 6 0 0 -598804.625 -488836.875 -131972
"1473" 297 2 1 2 2 0 1 4110498.625 -556173.375 2851705
"1474" 297 3 1 1.5 1 0.0156804546713829 1 95752.375 4110498.625 -2230286
"1475" 297 4 1 1.33333333333333 1 0.194761380553246 1 -795158.75 95752.375 -592653
"1476" 297 5 1 1.25 1 0.0835534557700157 0 -954775.25 -795158.75 -344845
"1478" 298 2 1 1 1 0.333765000104904 0 -490937.625 -481516.25 106979
"1479" 298 3 1 1 1 0.201378092169762 0 -988896.375 -490937.625 -454650
"1483" 301 2 1 1 1 0 0 496839.125 26047 522469
"1484" 301 3 1 1 1 0.117088407278061 1 -309003.625 496839.125 -724140
"1486" 302 2 3 1 1 0.00325835938565433 0 -609231.8125 -127004.25 -476664
"1487" 302 3 3 2 3 0 0 1267219 -609231.8125 1901062.25
"1488" 302 4 2 2.33333333333333 3 0 0 -1128363.25 1267219 829855.75
"1489" 302 5 3 2.25 2 0 0 -1945013 -1128363.25 -2230286
"1490" 302 6 5 2.4 3 0.038588885217905 0 -1945013 -1945013 1554954.25
"1491" 302 7 4 2.83333333333333 5 0 0 -1660260.25 -1945013 1015712.5
"1492" 302 8 4 3 4 0.0083179259672761 0 933093.25 -1660260.25 1447061.5
"1494" 303 12 7 6 6 0.0141820330172777 0 -147637.4375 -401143.625 265312.8125
"1495" 303 13 7 6.5 7 0.331632792949677 0 -335763.40625 -147637.4375 -99106.46875
"1496" 303 14 6 6.66666666666667 7 0.0938441976904869 0 -405397.75 -335763.40625 -35976.34375
"1498" 304 2 4 4 4 0 0 -212689.25 -208006.3125 30550.75
"1499" 304 3 5 4 4 0 0 -281412.3125 -212689.25 -73579.4375
"1500" 304 4 5 4.33333333333333 5 0 0 -315359.3125 -281412.3125 45485.1875
"1501" 304 5 5 4.5 5 0 0 -521744.03125 -315359.3125 -6111.40625
"1502" 304 6 1 4.6 5 0 0 -183178.25 -521744.03125 458843.40625
"1505" 306 14 2 3 3 0.168827533721924 0 -374647.375 -588112.96875 256774.34375
"1507" 307 11 9 8 8 0.0283720400184393 0 -220584.3125 -93760.0625 -97969.5625
"1508" 307 12 9 8.5 9 0.00406672526150942 0 -64855.25 -220584.3125 209559.4375
"1509" 307 13 13 8.66666666666667 9 0.014326230622828 0 -256525.875 -64855.25 -75270.25
"1510" 307 14 15 9.75 13 0.00968761835247278 0 -139655.9375 -256525.875 160178.6875
"1519" 308 2 1 1 1 0.0627017915248871 1 343969 283304.625 180885
"1520" 308 3 1 1 1 0.0745479539036751 0 399962.125 343969 107670
"1521" 308 4 1 1 1 0.0418772324919701 0 -88539.625 399962.125 -406799
"1522" 308 5 1 1 1 0.0481591187417507 0 215461.75 -88539.625 410309
"1523" 308 6 2 1 1 0.0585350170731544 0 -896397.75 215461.75 -919909
"1524" 308 7 2 1.16666666666667 2 0.0546614043414593 0 -350793.25 -896397.75 360376
"1526" 309 9 1 1 1 0 1 -829213.25 6092196 -2230286
"1527" 309 10 1 1 1 0 0 -906940.1875 -829213.25 -41714
"1528" 309 11 1 1 1 0 0 -936794.875 -906940.1875 -1000
"1529" 309 12 1 1 1 0 0 -1945013 -936794.875 255929
"1530" 309 13 1 1 1 2.21146183321252e-05 0 -1945013 -1945013 25064
"1531" 309 14 1 1 1 0 0 -1945013 -1945013 93126
"1544" 310 13 5 7 7 0.0175579898059368 0 -110133.4375 -324030.9375 330297.875
"1545" 310 14 7 6 5 0.128568023443222 0 -358264.25 -110133.4375 -204822.0625
"1547" 311 8 8 7 7 0.0381563976407051 0 11932.5625 -35400.6875 50338.1875
"1548" 311 9 7 7.5 8 0.0293979067355394 0 -36345 11932.5625 -37687.9375
"1549" 311 10 8 7.33333333333333 7 0.0751649439334869 0 76906.75 -36345 154046.4375
"1550" 311 11 9 7.5 8 0.16906601190567 0 -7906 76906.75 -29626.875
"1551" 311 12 8 7.8 9 0.113351829349995 1 -55890.125 -7906 -36177.5
"1552" 311 13 9 7.83333333333333 8 0.0592225901782513 0 -99850.125 -55890.125 45059.5
"1553" 311 14 9 8 9 0.16166815161705 0 259798.375 -99850.125 393306.5
"1575" 317 4 1 1 1 0.0286956056952477 0 -1945013 -1945013 164000
"1576" 317 5 2 1 1 0.0360570400953293 0 -1945013 -1945013 -645900
"1577" 317 6 3 1.33333333333333 2 7.67415622249246e-05 0 -1945013 -1945013 444806.625
"1578" 317 7 4 1.75 3 0.000665744650177658 0 -1945013 -1945013 -347009.625
"1579" 317 8 4 2.2 4 0.171428084373474 0 -1945013 -1945013 137088.25
"1580" 317 9 3 2.5 4 0 0 -1945013 -1945013 328841.75
"1585" 318 3 1 1 1 0.210058018565178 0 6092196 6092196 -2230286
"1586" 318 4 3 1 1 0.103090524673462 0 636723.25 6092196 -2230286
